objectid,date,bc,ab,sk,mb,nb,ns,pe,nl,repatriated,canadatotal,canadadaily,nt,nu,yt,on,qc,retrieved_at
13,1584374400000,103,74,7,8,177,50,7,5,1,1,8,441,f,0,0,0,2020-04-14 07:15:00
15,1584032400000,53,23,1,3,59,17,1,0,0,0,1,158,f,0,0,0,2020-04-14 07:15:00
16,1583686800000,27,4,0,0,31,4,0,0,0,0,0,66,f,0,0,0,2020-04-14 07:15:00
18,1584446400000,186,97,8,15,189,74,8,7,1,3,9,597,f,0,0,0,2020-04-14 07:15:00
19,1584532800000,231,119,16,17,214,94,11,12,1,3,9,727,f,0,0,0,2020-04-14 07:15:00
20,1584619200000,271,146,20,17,258,121,11,14,2,3,10,873,f,0,0,0,2020-04-14 07:15:00
21,1584705600000,348,195,26,17,318,139,11,15,2,4,12,1087,f,0,0,0,2020-04-14 07:15:00
22,1579953600000,0,0,0,0,1,0,0,0,0,0,0,1,t,0,0,0,2020-04-14 07:15:00
23,1580126400000,0,0,0,0,2,0,0,0,0,0,0,2,t,0,0,0,2020-04-14 07:15:00
24,1580212800000,1,0,0,0,2,0,0,0,0,0,0,3,t,0,0,0,2020-04-14 07:15:00
25,1580472000000,1,0,0,0,3,0,0,0,0,0,0,4,t,0,0,0,2020-04-14 07:15:00
26,1580817600000,2,0,0,0,3,0,0,0,0,0,0,5,t,0,0,0,2020-04-14 07:15:00
27,1580990400000,4,0,0,0,3,0,0,0,0,0,0,7,f,0,0,0,2020-04-14 07:15:00
28,1581681600000,5,0,0,0,3,0,0,0,0,0,0,8,t,0,0,0,2020-04-14 07:15:00
29,1582200000000,6,0,0,0,3,0,0,0,0,0,0,9,t,0,0,0,2020-04-14 07:15:00
30,1582459200000,6,0,0,0,4,0,0,0,0,0,0,10,t,0,0,0,2020-04-14 07:15:00
31,1582545600000,7,0,0,0,4,0,0,0,0,0,0,11,t,0,0,0,2020-04-14 07:15:00
32,1582718400000,7,0,0,0,5,0,0,0,0,0,0,12,t,0,0,0,2020-04-14 07:15:00
33,1582804800000,7,0,0,0,6,1,0,0,0,0,0,14,f,0,0,0,2020-04-14 07:15:00
34,1582891200000,7,0,0,0,8,1,0,0,0,0,0,16,f,0,0,0,2020-04-14 07:15:00
35,1582977600000,8,0,0,0,11,1,0,0,0,0,0,20,f,0,0,0,2020-04-14 07:15:00
36,1583323200000,13,0,0,0,20,1,0,0,0,0,0,34,t,0,0,0,2020-04-14 07:15:00
37,1584792000000,424,226,44,19,377,181,17,21,2,6,13,1331,f,1,0,0,2020-04-14 07:15:00
38,1584878400000,424,259,52,20,425,219,17,28,3,9,13,1470,f,1,0,0,2020-04-14 07:15:00
40,1584964800000,472,301,66,20,503,628,17,41,3,24,13,2091,f,1,0,2,2020-04-14 07:15:00
41,1585051200000,617,358,72,21,588,1013,18,51,3,35,13,2792,f,1,0,2,2020-04-14 07:15:00
42,1585137600000,659,419,86,35,688,1339,26,68,5,67,13,3409,f,1,0,3,2020-04-14 07:15:00
43,1585224000000,725,486,95,36,858,1629,33,73,9,82,13,4043,f,1,0,3,2020-04-14 07:15:00
44,1585310400000,792,542,104,39,993,2021,45,90,11,102,13,4757,f,1,0,4,2020-04-14 07:15:00
45,1585396800000,884,621,134,64,1144,2498,51,110,11,120,13,5655,f,1,0,4,2020-04-14 07:15:00
46,1585483200000,884,661,156,72,1355,2840,66,122,11,135,13,6320,f,1,0,4,2020-04-14 07:15:00
47,1585569600000,970,690,176,96,1706,3430,68,127,18,148,13,7448,f,1,0,5,2020-04-14 07:15:00
48,1585656000000,1013,754,184,103,1966,4162,70,147,21,152,13,8591,f,1,0,5,2020-04-14 07:15:00
49,1585742400000,1066,871,193,127,2392,4611,81,173,21,175,13,9731,f,2,0,6,2020-04-14 07:15:00
50,1585828800000,1121,968,206,167,2793,5518,92,193,21,183,13,11283,f,2,0,6,2020-04-14 07:15:00
51,1585945560000,1174,1075,220,182,3255,6101,95,207,22,195,13,12549,f,4,0,6,2020-04-14 07:15:00
52,1586029080000,1203,1181,231,194,3630,6997,98,236,22,203,13,14018,f,4,0,6,2020-04-14 07:15:00
53,1586116440000,1203,1250,249,203,4038,7944,101,262,22,217,13,15512,f,4,0,6,2020-04-14 07:15:00
54,1586205840000,1266,1348,253,204,4347,8580,103,293,22,226,13,16667,f,5,0,7,2020-04-14 07:15:00
55,1586265300000,1291,1373,260,217,4726,9340,105,310,22,228,13,17898,f,5,0,7,2020-04-14 07:15:00
56,1586390340000,1336,1423,271,221,5276,10031,108,342,25,232,13,19290,f,5,0,7,2020-04-14 07:15:00
57,1586433600000,1370,1451,278,224,5759,10912,111,373,25,236,13,20765,f,5,0,8,2020-04-14 07:15:00
60,1586520000000,1410,1500,285,230,6237,11677,112,407,25,239,13,22148,f,5,0,8,2020-04-14 07:15:00
61,1586606400000,1445,1569,289,243,6648,12292,112,428,25,241,13,23318,f,5,0,8,2020-04-14 07:15:00
62,1586692800000,1445,1651,298,242,7049,12846,114,445,25,242,13,24383,f,5,0,8,2020-04-14 07:15:00
64,1586779200000,1490,1732,300,246,7470,13557,116,474,25,244,13,25680,f,5,0,8,2020-04-14 07:15:00
1,1584288000000,73,56,6,7,145,39,6,3,1,1,4,341,f,0,0,0,2020-04-13 21:15:00
2,1584201600000,73,39,6,4,103,24,2,0,1,1,4,257,f,0,0,0,2020-04-13 21:15:00
3,1584115200000,64,29,2,4,79,17,1,0,0,0,2,198,f,0,0,0,2020-04-13 21:15:00
4,1583942400000,46,19,0,0,42,9,1,0,0,0,1,118,f,0,0,0,2020-04-13 21:15:00
5,1583856000000,39,14,0,0,36,7,0,0,0,0,0,96,f,0,0,0,2020-04-13 21:15:00
6,1583769600000,32,7,0,0,35,5,0,0,0,0,0,79,f,0,0,0,2020-04-13 21:15:00
7,1583600400000,27,2,0,0,28,3,0,0,0,0,0,60,f,0,0,0,2020-04-13 21:15:00
8,1583514000000,21,2,0,0,28,3,0,0,0,0,0,54,f,0,0,0,2020-04-13 21:15:00
9,1583427600000,21,1,0,0,22,3,0,0,0,0,0,47,f,0,0,0,2020-04-13 21:15:00
10,1583254800000,12,0,0,0,20,1,0,0,0,0,0,33,f,0,0,0,2020-04-13 21:15:00
11,1583168400000,8,0,0,0,18,1,0,0,0,0,0,27,f,0,0,0,2020-04-13 21:15:00
12,1583082000000,8,0,0,0,15,1,0,0,0,0,0,24,f,0,0,0,2020-04-13 21:15:00
13,1584374400000,103,74,7,8,177,50,7,5,1,1,8,441,f,0,0,0,2020-04-13 21:15:00
15,1584032400000,53,23,1,3,59,17,1,0,0,0,1,158,f,0,0,0,2020-04-13 21:15:00
16,1583686800000,27,4,0,0,31,4,0,0,0,0,0,66,f,0,0,0,2020-04-13 21:15:00
18,1584446400000,186,97,8,15,189,74,8,7,1,3,9,597,f,0,0,0,2020-04-13 21:15:00
19,1584532800000,231,119,16,17,214,94,11,12,1,3,9,727,f,0,0,0,2020-04-13 21:15:00
20,1584619200000,271,146,20,17,258,121,11,14,2,3,10,873,f,0,0,0,2020-04-13 21:15:00
21,1584705600000,348,195,26,17,318,139,11,15,2,4,12,1087,f,0,0,0,2020-04-13 21:15:00
22,1579953600000,0,0,0,0,1,0,0,0,0,0,0,1,t,0,0,0,2020-04-13 21:15:00
23,1580126400000,0,0,0,0,2,0,0,0,0,0,0,2,t,0,0,0,2020-04-13 21:15:00
24,1580212800000,1,0,0,0,2,0,0,0,0,0,0,3,t,0,0,0,2020-04-13 21:15:00
25,1580472000000,1,0,0,0,3,0,0,0,0,0,0,4,t,0,0,0,2020-04-13 21:15:00
26,1580817600000,2,0,0,0,3,0,0,0,0,0,0,5,t,0,0,0,2020-04-13 21:15:00
27,1580990400000,4,0,0,0,3,0,0,0,0,0,0,7,f,0,0,0,2020-04-13 21:15:00
28,1581681600000,5,0,0,0,3,0,0,0,0,0,0,8,t,0,0,0,2020-04-13 21:15:00
29,1582200000000,6,0,0,0,3,0,0,0,0,0,0,9,t,0,0,0,2020-04-13 21:15:00
30,1582459200000,6,0,0,0,4,0,0,0,0,0,0,10,t,0,0,0,2020-04-13 21:15:00
31,1582545600000,7,0,0,0,4,0,0,0,0,0,0,11,t,0,0,0,2020-04-13 21:15:00
32,1582718400000,7,0,0,0,5,0,0,0,0,0,0,12,t,0,0,0,2020-04-13 21:15:00
33,1582804800000,7,0,0,0,6,1,0,0,0,0,0,14,f,0,0,0,2020-04-13 21:15:00
34,1582891200000,7,0,0,0,8,1,0,0,0,0,0,16,f,0,0,0,2020-04-13 21:15:00
35,1582977600000,8,0,0,0,11,1,0,0,0,0,0,20,f,0,0,0,2020-04-13 21:15:00
36,1583323200000,13,0,0,0,20,1,0,0,0,0,0,34,t,0,0,0,2020-04-13 21:15:00
37,1584792000000,424,226,44,19,377,181,17,21,2,6,13,1331,f,1,0,0,2020-04-13 21:15:00
38,1584878400000,424,259,52,20,425,219,17,28,3,9,13,1470,f,1,0,0,2020-04-13 21:15:00
40,1584964800000,472,301,66,20,503,628,17,41,3,24,13,2091,f,1,0,2,2020-04-13 21:15:00
41,1585051200000,617,358,72,21,588,1013,18,51,3,35,13,2792,f,1,0,2,2020-04-13 21:15:00
42,1585137600000,659,419,86,35,688,1339,26,68,5,67,13,3409,f,1,0,3,2020-04-13 21:15:00
43,1585224000000,725,486,95,36,858,1629,33,73,9,82,13,4043,f,1,0,3,2020-04-13 21:15:00
44,1585310400000,792,542,104,39,993,2021,45,90,11,102,13,4757,f,1,0,4,2020-04-13 21:15:00
45,1585396800000,884,621,134,64,1144,2498,51,110,11,120,13,5655,f,1,0,4,2020-04-13 21:15:00
46,1585483200000,884,661,156,72,1355,2840,66,122,11,135,13,6320,f,1,0,4,2020-04-13 21:15:00
47,1585569600000,970,690,176,96,1706,3430,68,127,18,148,13,7448,f,1,0,5,2020-04-13 21:15:00
48,1585656000000,1013,754,184,103,1966,4162,70,147,21,152,13,8591,f,1,0,5,2020-04-13 21:15:00
49,1585742400000,1066,871,193,127,2392,4611,81,173,21,175,13,9731,f,2,0,6,2020-04-13 21:15:00
50,1585828800000,1121,968,206,167,2793,5518,92,193,21,183,13,11283,f,2,0,6,2020-04-13 21:15:00
51,1585945560000,1174,1075,220,182,3255,6101,95,207,22,195,13,12549,f,4,0,6,2020-04-13 21:15:00
52,1586029080000,1203,1181,231,194,3630,6997,98,236,22,203,13,14018,f,4,0,6,2020-04-13 21:15:00
53,1586116440000,1203,1250,249,203,4038,7944,101,262,22,217,13,15512,f,4,0,6,2020-04-13 21:15:00
54,1586205840000,1266,1348,253,204,4347,8580,103,293,22,226,13,16667,f,5,0,7,2020-04-13 21:15:00
55,1586265300000,1291,1373,260,217,4726,9340,105,310,22,228,13,17898,f,5,0,7,2020-04-13 21:15:00
56,1586390340000,1336,1423,271,221,5276,10031,108,342,25,232,13,19290,f,5,0,7,2020-04-13 21:15:00
57,1586433600000,1370,1451,278,224,5759,10912,111,373,25,236,13,20765,f,5,0,8,2020-04-13 21:15:00
60,1586520000000,1410,1500,285,230,6237,11677,112,407,25,239,13,22148,f,5,0,8,2020-04-13 21:15:00
61,1586606400000,1445,1569,289,243,6648,12292,112,428,25,241,13,23318,f,5,0,8,2020-04-13 21:15:00
62,1586692800000,1445,1651,298,242,7049,12846,114,445,25,242,13,24383,f,5,0,8,2020-04-13 21:15:00
63,1586779200000,1490,1732,300,246,7470,13557,116,474,25,244,13,25680,f,5,0,8,2020-04-13 21:15:00
1,1584288000000,73,56,6,7,145,39,6,3,1,1,4,341,f,0,0,0,2020-04-13 14:15:00
2,1584201600000,73,39,6,4,103,24,2,0,1,1,4,257,f,0,0,0,2020-04-13 14:15:00
3,1584115200000,64,29,2,4,79,17,1,0,0,0,2,198,f,0,0,0,2020-04-13 14:15:00
4,1583942400000,46,19,0,0,42,9,1,0,0,0,1,118,f,0,0,0,2020-04-13 14:15:00
5,1583856000000,39,14,0,0,36,7,0,0,0,0,0,96,f,0,0,0,2020-04-13 14:15:00
6,1583769600000,32,7,0,0,35,5,0,0,0,0,0,79,f,0,0,0,2020-04-13 14:15:00
7,1583600400000,27,2,0,0,28,3,0,0,0,0,0,60,f,0,0,0,2020-04-13 14:15:00
8,1583514000000,21,2,0,0,28,3,0,0,0,0,0,54,f,0,0,0,2020-04-13 14:15:00
9,1583427600000,21,1,0,0,22,3,0,0,0,0,0,47,f,0,0,0,2020-04-13 14:15:00
10,1583254800000,12,0,0,0,20,1,0,0,0,0,0,33,f,0,0,0,2020-04-13 14:15:00
11,1583168400000,8,0,0,0,18,1,0,0,0,0,0,27,f,0,0,0,2020-04-13 14:15:00
12,1583082000000,8,0,0,0,15,1,0,0,0,0,0,24,f,0,0,0,2020-04-13 14:15:00
13,1584374400000,103,74,7,8,177,50,7,5,1,1,8,441,f,0,0,0,2020-04-13 14:15:00
15,1584032400000,53,23,1,3,59,17,1,0,0,0,1,158,f,0,0,0,2020-04-13 14:15:00
16,1583686800000,27,4,0,0,31,4,0,0,0,0,0,66,f,0,0,0,2020-04-13 14:15:00
18,1584446400000,186,97,8,15,189,74,8,7,1,3,9,597,f,0,0,0,2020-04-13 14:15:00
19,1584532800000,231,119,16,17,214,94,11,12,1,3,9,727,f,0,0,0,2020-04-13 14:15:00
20,1584619200000,271,146,20,17,258,121,11,14,2,3,10,873,f,0,0,0,2020-04-13 14:15:00
21,1584705600000,348,195,26,17,318,139,11,15,2,4,12,1087,f,0,0,0,2020-04-13 14:15:00
22,1579953600000,0,0,0,0,1,0,0,0,0,0,0,1,t,0,0,0,2020-04-13 14:15:00
23,1580126400000,0,0,0,0,2,0,0,0,0,0,0,2,t,0,0,0,2020-04-13 14:15:00
24,1580212800000,1,0,0,0,2,0,0,0,0,0,0,3,t,0,0,0,2020-04-13 14:15:00
25,1580472000000,1,0,0,0,3,0,0,0,0,0,0,4,t,0,0,0,2020-04-13 14:15:00
26,1580817600000,2,0,0,0,3,0,0,0,0,0,0,5,t,0,0,0,2020-04-13 14:15:00
27,1580990400000,4,0,0,0,3,0,0,0,0,0,0,7,f,0,0,0,2020-04-13 14:15:00
28,1581681600000,5,0,0,0,3,0,0,0,0,0,0,8,t,0,0,0,2020-04-13 14:15:00
29,1582200000000,6,0,0,0,3,0,0,0,0,0,0,9,t,0,0,0,2020-04-13 14:15:00
30,1582459200000,6,0,0,0,4,0,0,0,0,0,0,10,t,0,0,0,2020-04-13 14:15:00
31,1582545600000,7,0,0,0,4,0,0,0,0,0,0,11,t,0,0,0,2020-04-13 14:15:00
32,1582718400000,7,0,0,0,5,0,0,0,0,0,0,12,t,0,0,0,2020-04-13 14:15:00
33,1582804800000,7,0,0,0,6,1,0,0,0,0,0,14,f,0,0,0,2020-04-13 14:15:00
34,1582891200000,7,0,0,0,8,1,0,0,0,0,0,16,f,0,0,0,2020-04-13 14:15:00
35,1582977600000,8,0,0,0,11,1,0,0,0,0,0,20,f,0,0,0,2020-04-13 14:15:00
36,1583323200000,13,0,0,0,20,1,0,0,0,0,0,34,t,0,0,0,2020-04-13 14:15:00
37,1584792000000,424,226,44,19,377,181,17,21,2,6,13,1331,f,1,0,0,2020-04-13 14:15:00
38,1584878400000,424,259,52,20,425,219,17,28,3,9,13,1470,f,1,0,0,2020-04-13 14:15:00
40,1584964800000,472,301,66,20,503,628,17,41,3,24,13,2091,f,1,0,2,2020-04-13 14:15:00
41,1585051200000,617,358,72,21,588,1013,18,51,3,35,13,2792,f,1,0,2,2020-04-13 14:15:00
42,1585137600000,659,419,86,35,688,1339,26,68,5,67,13,3409,f,1,0,3,2020-04-13 14:15:00
43,1585224000000,725,486,95,36,858,1629,33,73,9,82,13,4043,f,1,0,3,2020-04-13 14:15:00
44,1585310400000,792,542,104,39,993,2021,45,90,11,102,13,4757,f,1,0,4,2020-04-13 14:15:00
45,1585396800000,884,621,134,64,1144,2498,51,110,11,120,13,5655,f,1,0,4,2020-04-13 14:15:00
46,1585483200000,884,661,156,72,1355,2840,66,122,11,135,13,6320,f,1,0,4,2020-04-13 14:15:00
47,1585569600000,970,690,176,96,1706,3430,68,127,18,148,13,7448,f,1,0,5,2020-04-13 14:15:00
48,1585656000000,1013,754,184,103,1966,4162,70,147,21,152,13,8591,f,1,0,5,2020-04-13 14:15:00
49,1585742400000,1066,871,193,127,2392,4611,81,173,21,175,13,9731,f,2,0,6,2020-04-13 14:15:00
50,1585828800000,1121,968,206,167,2793,5518,92,193,21,183,13,11283,f,2,0,6,2020-04-13 14:15:00
51,1585945560000,1174,1075,220,182,3255,6101,95,207,22,195,13,12549,f,4,0,6,2020-04-13 14:15:00
52,1586029080000,1203,1181,231,194,3630,6997,98,236,22,203,13,14018,f,4,0,6,2020-04-13 14:15:00
53,1586116440000,1203,1250,249,203,4038,7944,101,262,22,217,13,15512,f,4,0,6,2020-04-13 14:15:00
54,1586205840000,1266,1348,253,204,4347,8580,103,293,22,226,13,16667,f,5,0,7,2020-04-13 14:15:00
55,1586265300000,1291,1373,260,217,4726,9340,105,310,22,228,13,17898,f,5,0,7,2020-04-13 14:15:00
56,1586390340000,1336,1423,271,221,5276,10031,108,342,25,232,13,19290,f,5,0,7,2020-04-13 14:15:00
57,1586433600000,1370,1451,278,224,5759,10912,111,373,25,236,13,20765,f,5,0,8,2020-04-13 14:15:00
60,1586520000000,1410,1500,285,230,6237,11677,112,407,25,239,13,22148,f,5,0,8,2020-04-13 14:15:00
61,1586606400000,1445,1569,289,243,6648,12292,112,428,25,241,13,23318,f,5,0,8,2020-04-13 14:15:00
62,1586692800000,1445,1651,298,242,7049,12846,114,445,25,242,13,24383,f,5,0,8,2020-04-13 14:15:00
1,1584288000000,73,56,6,7,145,39,6,3,1,1,4,341,f,0,0,0,2020-04-13 07:15:00
2,1584201600000,73,39,6,4,103,24,2,0,1,1,4,257,f,0,0,0,2020-04-13 07:15:00
3,1584115200000,64,29,2,4,79,17,1,0,0,0,2,198,f,0,0,0,2020-04-13 07:15:00
4,1583942400000,46,19,0,0,42,9,1,0,0,0,1,118,f,0,0,0,2020-04-13 07:15:00
5,1583856000000,39,14,0,0,36,7,0,0,0,0,0,96,f,0,0,0,2020-04-13 07:15:00
6,1583769600000,32,7,0,0,35,5,0,0,0,0,0,79,f,0,0,0,2020-04-13 07:15:00
7,1583600400000,27,2,0,0,28,3,0,0,0,0,0,60,f,0,0,0,2020-04-13 07:15:00
8,1583514000000,21,2,0,0,28,3,0,0,0,0,0,54,f,0,0,0,2020-04-13 07:15:00
9,1583427600000,21,1,0,0,22,3,0,0,0,0,0,47,f,0,0,0,2020-04-13 07:15:00
10,1583254800000,12,0,0,0,20,1,0,0,0,0,0,33,f,0,0,0,2020-04-13 07:15:00
11,1583168400000,8,0,0,0,18,1,0,0,0,0,0,27,f,0,0,0,2020-04-13 07:15:00
12,1583082000000,8,0,0,0,15,1,0,0,0,0,0,24,f,0,0,0,2020-04-13 07:15:00
13,1584374400000,103,74,7,8,177,50,7,5,1,1,8,441,f,0,0,0,2020-04-13 07:15:00
15,1584032400000,53,23,1,3,59,17,1,0,0,0,1,158,f,0,0,0,2020-04-13 07:15:00
16,1583686800000,27,4,0,0,31,4,0,0,0,0,0,66,f,0,0,0,2020-04-13 07:15:00
18,1584446400000,186,97,8,15,189,74,8,7,1,3,9,597,f,0,0,0,2020-04-13 07:15:00
19,1584532800000,231,119,16,17,214,94,11,12,1,3,9,727,f,0,0,0,2020-04-13 07:15:00
20,1584619200000,271,146,20,17,258,121,11,14,2,3,10,873,f,0,0,0,2020-04-13 07:15:00
21,1584705600000,348,195,26,17,318,139,11,15,2,4,12,1087,f,0,0,0,2020-04-13 07:15:00
22,1579953600000,0,0,0,0,1,0,0,0,0,0,0,1,t,0,0,0,2020-04-13 07:15:00
23,1580126400000,0,0,0,0,2,0,0,0,0,0,0,2,t,0,0,0,2020-04-13 07:15:00
24,1580212800000,1,0,0,0,2,0,0,0,0,0,0,3,t,0,0,0,2020-04-13 07:15:00
25,1580472000000,1,0,0,0,3,0,0,0,0,0,0,4,t,0,0,0,2020-04-13 07:15:00
26,1580817600000,2,0,0,0,3,0,0,0,0,0,0,5,t,0,0,0,2020-04-13 07:15:00
27,1580990400000,4,0,0,0,3,0,0,0,0,0,0,7,f,0,0,0,2020-04-13 07:15:00
28,1581681600000,5,0,0,0,3,0,0,0,0,0,0,8,t,0,0,0,2020-04-13 07:15:00
29,1582200000000,6,0,0,0,3,0,0,0,0,0,0,9,t,0,0,0,2020-04-13 07:15:00
30,1582459200000,6,0,0,0,4,0,0,0,0,0,0,10,t,0,0,0,2020-04-13 07:15:00
31,1582545600000,7,0,0,0,4,0,0,0,0,0,0,11,t,0,0,0,2020-04-13 07:15:00
32,1582718400000,7,0,0,0,5,0,0,0,0,0,0,12,t,0,0,0,2020-04-13 07:15:00
33,1582804800000,7,0,0,0,6,1,0,0,0,0,0,14,f,0,0,0,2020-04-13 07:15:00
34,1582891200000,7,0,0,0,8,1,0,0,0,0,0,16,f,0,0,0,2020-04-13 07:15:00
35,1582977600000,8,0,0,0,11,1,0,0,0,0,0,20,f,0,0,0,2020-04-13 07:15:00
36,1583323200000,13,0,0,0,20,1,0,0,0,0,0,34,t,0,0,0,2020-04-13 07:15:00
37,1584792000000,424,226,44,19,377,181,17,21,2,6,13,1331,f,1,0,0,2020-04-13 07:15:00
38,1584878400000,424,259,52,20,425,219,17,28,3,9,13,1470,f,1,0,0,2020-04-13 07:15:00
40,1584964800000,472,301,66,20,503,628,17,41,3,24,13,2091,f,1,0,2,2020-04-13 07:15:00
41,1585051200000,617,358,72,21,588,1013,18,51,3,35,13,2792,f,1,0,2,2020-04-13 07:15:00
42,1585137600000,659,419,86,35,688,1339,26,68,5,67,13,3409,f,1,0,3,2020-04-13 07:15:00
43,1585224000000,725,486,95,36,858,1629,33,73,9,82,13,4043,f,1,0,3,2020-04-13 07:15:00
44,1585310400000,792,542,104,39,993,2021,45,90,11,102,13,4757,f,1,0,4,2020-04-13 07:15:00
45,1585396800000,884,621,134,64,1144,2498,51,110,11,120,13,5655,f,1,0,4,2020-04-13 07:15:00
46,1585483200000,884,661,156,72,1355,2840,66,122,11,135,13,6320,f,1,0,4,2020-04-13 07:15:00
47,1585569600000,970,690,176,96,1706,3430,68,127,18,148,13,7448,f,1,0,5,2020-04-13 07:15:00
48,1585656000000,1013,754,184,103,1966,4162,70,147,21,152,13,8591,f,1,0,5,2020-04-13 07:15:00
49,1585742400000,1066,871,193,127,2392,4611,81,173,21,175,13,9731,f,2,0,6,2020-04-13 07:15:00
50,1585828800000,1121,968,206,167,2793,5518,92,193,21,183,13,11283,f,2,0,6,2020-04-13 07:15:00
51,1585945560000,1174,1075,220,182,3255,6101,95,207,22,195,13,12549,f,4,0,6,2020-04-13 07:15:00
52,1586029080000,1203,1181,231,194,3630,6997,98,236,22,203,13,14018,f,4,0,6,2020-04-13 07:15:00
53,1586116440000,1203,1250,249,203,4038,7944,101,262,22,217,13,15512,f,4,0,6,2020-04-13 07:15:00
54,1586205840000,1266,1348,253,204,4347,8580,103,293,22,226,13,16667,f,5,0,7,2020-04-13 07:15:00
55,1586265300000,1291,1373,260,217,4726,9340,105,310,22,228,13,17898,f,5,0,7,2020-04-13 07:15:00
56,1586390340000,1336,1423,271,221,5276,10031,108,342,25,232,13,19290,f,5,0,7,2020-04-13 07:15:00
57,1586433600000,1370,1451,278,224,5759,10912,111,373,25,236,13,20765,f,5,0,8,2020-04-13 07:15:00
60,1586520000000,1410,1500,285,230,6237,11677,112,407,25,239,13,22148,f,5,0,8,2020-04-13 07:15:00
61,1586606400000,1445,1569,289,243,6648,12292,112,428,25,241,13,23318,f,5,0,8,2020-04-13 07:15:00
62,1586692800000,1445,1651,298,242,7049,12846,114,445,25,242,13,24383,f,5,0,8,2020-04-13 07:15:00
1,1584288000000,73,56,6,7,145,39,6,3,1,1,4,341,f,0,0,0,2020-04-12 21:15:00
2,1584201600000,73,39,6,4,103,24,2,0,1,1,4,257,f,0,0,0,2020-04-12 21:15:00
3,1584115200000,64,29,2,4,79,17,1,0,0,0,2,198,f,0,0,0,2020-04-12 21:15:00
4,1583942400000,46,19,0,0,42,9,1,0,0,0,1,118,f,0,0,0,2020-04-12 21:15:00
5,1583856000000,39,14,0,0,36,7,0,0,0,0,0,96,f,0,0,0,2020-04-12 21:15:00
6,1583769600000,32,7,0,0,35,5,0,0,0,0,0,79,f,0,0,0,2020-04-12 21:15:00
7,1583600400000,27,2,0,0,28,3,0,0,0,0,0,60,f,0,0,0,2020-04-12 21:15:00
8,1583514000000,21,2,0,0,28,3,0,0,0,0,0,54,f,0,0,0,2020-04-12 21:15:00
9,1583427600000,21,1,0,0,22,3,0,0,0,0,0,47,f,0,0,0,2020-04-12 21:15:00
10,1583254800000,12,0,0,0,20,1,0,0,0,0,0,33,f,0,0,0,2020-04-12 21:15:00
11,1583168400000,8,0,0,0,18,1,0,0,0,0,0,27,f,0,0,0,2020-04-12 21:15:00
12,1583082000000,8,0,0,0,15,1,0,0,0,0,0,24,f,0,0,0,2020-04-12 21:15:00
13,1584374400000,103,74,7,8,177,50,7,5,1,1,8,441,f,0,0,0,2020-04-12 21:15:00
15,1584032400000,53,23,1,3,59,17,1,0,0,0,1,158,f,0,0,0,2020-04-12 21:15:00
16,1583686800000,27,4,0,0,31,4,0,0,0,0,0,66,f,0,0,0,2020-04-12 21:15:00
18,1584446400000,186,97,8,15,189,74,8,7,1,3,9,597,f,0,0,0,2020-04-12 21:15:00
19,1584532800000,231,119,16,17,214,94,11,12,1,3,9,727,f,0,0,0,2020-04-12 21:15:00
20,1584619200000,271,146,20,17,258,121,11,14,2,3,10,873,f,0,0,0,2020-04-12 21:15:00
21,1584705600000,348,195,26,17,318,139,11,15,2,4,12,1087,f,0,0,0,2020-04-12 21:15:00
22,1579953600000,0,0,0,0,1,0,0,0,0,0,0,1,t,0,0,0,2020-04-12 21:15:00
23,1580126400000,0,0,0,0,2,0,0,0,0,0,0,2,t,0,0,0,2020-04-12 21:15:00
24,1580212800000,1,0,0,0,2,0,0,0,0,0,0,3,t,0,0,0,2020-04-12 21:15:00
25,1580472000000,1,0,0,0,3,0,0,0,0,0,0,4,t,0,0,0,2020-04-12 21:15:00
26,1580817600000,2,0,0,0,3,0,0,0,0,0,0,5,t,0,0,0,2020-04-12 21:15:00
27,1580990400000,4,0,0,0,3,0,0,0,0,0,0,7,f,0,0,0,2020-04-12 21:15:00
28,1581681600000,5,0,0,0,3,0,0,0,0,0,0,8,t,0,0,0,2020-04-12 21:15:00
29,1582200000000,6,0,0,0,3,0,0,0,0,0,0,9,t,0,0,0,2020-04-12 21:15:00
30,1582459200000,6,0,0,0,4,0,0,0,0,0,0,10,t,0,0,0,2020-04-12 21:15:00
31,1582545600000,7,0,0,0,4,0,0,0,0,0,0,11,t,0,0,0,2020-04-12 21:15:00
32,1582718400000,7,0,0,0,5,0,0,0,0,0,0,12,t,0,0,0,2020-04-12 21:15:00
33,1582804800000,7,0,0,0,6,1,0,0,0,0,0,14,f,0,0,0,2020-04-12 21:15:00
34,1582891200000,7,0,0,0,8,1,0,0,0,0,0,16,f,0,0,0,2020-04-12 21:15:00
35,1582977600000,8,0,0,0,11,1,0,0,0,0,0,20,f,0,0,0,2020-04-12 21:15:00
36,1583323200000,13,0,0,0,20,1,0,0,0,0,0,34,t,0,0,0,2020-04-12 21:15:00
37,1584792000000,424,226,44,19,377,181,17,21,2,6,13,1331,f,1,0,0,2020-04-12 21:15:00
38,1584878400000,424,259,52,20,425,219,17,28,3,9,13,1470,f,1,0,0,2020-04-12 21:15:00
40,1584964800000,472,301,66,20,503,628,17,41,3,24,13,2091,f,1,0,2,2020-04-12 21:15:00
41,1585051200000,617,358,72,21,588,1013,18,51,3,35,13,2792,f,1,0,2,2020-04-12 21:15:00
