objectid,date,bc,ab,sk,mb,on,qc,nb,ns,pe,nl,repatriated,canadatotal,canadadaily,nt,nu,yt,retrieved_at
43,1585224000000,725,486,95,36,858,1629,33,73,9,82,13,4043,634,1,f,3,2020-04-08 07:15:00
44,1585310400000,792,542,104,39,993,2021,45,90,11,102,13,4757,714,1,f,4,2020-04-08 07:15:00
45,1585396800000,884,621,134,64,1144,2498,51,110,11,120,13,5655,898,1,f,4,2020-04-08 07:15:00
46,1585483200000,884,661,156,72,1355,2840,66,122,11,135,13,6320,665,1,f,4,2020-04-08 07:15:00
47,1585569600000,970,690,176,96,1706,3430,68,127,18,148,13,7448,1128,1,f,5,2020-04-08 07:15:00
48,1585656000000,1013,754,184,103,1966,4162,70,147,21,152,13,8591,1143,1,f,5,2020-04-08 07:15:00
49,1585742400000,1066,871,193,127,2392,4611,81,173,21,175,13,9731,1140,2,f,6,2020-04-08 07:15:00
50,1585828800000,1121,968,206,167,2793,5518,92,193,21,183,13,11283,1552,2,f,6,2020-04-08 07:15:00
51,1585945560000,1174,1075,220,182,3255,6101,95,207,22,195,13,12549,1266,4,f,6,2020-04-08 07:15:00
52,1586029080000,1203,1181,231,194,3630,6997,98,236,22,203,13,14018,1469,4,f,6,2020-04-08 07:15:00
53,1586116440000,1203,1250,249,203,4038,7944,101,262,22,217,13,15512,1494,4,f,6,2020-04-08 07:15:00
54,1586205840000,1266,1348,253,204,4347,8580,103,293,22,226,13,16667,1155,5,f,7,2020-04-08 07:15:00
55,1586265300000,1291,1373,260,217,4726,9340,105,310,22,228,13,17898,1231,5,f,7,2020-04-08 07:15:00
1,1584288000000,73,56,6,7,145,39,6,3,1,1,4,341,84,0,f,0,2020-04-07 21:15:00
2,1584201600000,73,39,6,4,103,24,2,0,1,1,4,257,59,0,f,0,2020-04-07 21:15:00
3,1584115200000,64,29,2,4,79,17,1,0,0,0,2,198,40,0,f,0,2020-04-07 21:15:00
4,1583942400000,46,19,0,0,42,9,1,0,0,0,1,118,22,0,f,0,2020-04-07 21:15:00
5,1583856000000,39,14,0,0,36,7,0,0,0,0,0,96,17,0,f,0,2020-04-07 21:15:00
6,1583769600000,32,7,0,0,35,5,0,0,0,0,0,79,13,0,f,0,2020-04-07 21:15:00
7,1583600400000,27,2,0,0,28,3,0,0,0,0,0,60,6,0,f,0,2020-04-07 21:15:00
8,1583514000000,21,2,0,0,28,3,0,0,0,0,0,54,7,0,f,0,2020-04-07 21:15:00
9,1583427600000,21,1,0,0,22,3,0,0,0,0,0,47,13,0,f,0,2020-04-07 21:15:00
10,1583254800000,12,0,0,0,20,1,0,0,0,0,0,33,6,0,f,0,2020-04-07 21:15:00
11,1583168400000,8,0,0,0,18,1,0,0,0,0,0,27,3,0,f,0,2020-04-07 21:15:00
12,1583082000000,8,0,0,0,15,1,0,0,0,0,0,24,4,0,f,0,2020-04-07 21:15:00
13,1584374400000,103,74,7,8,177,50,7,5,1,1,8,441,100,0,f,0,2020-04-07 21:15:00
15,1584032400000,53,23,1,3,59,17,1,0,0,0,1,158,40,0,f,0,2020-04-07 21:15:00
16,1583686800000,27,4,0,0,31,4,0,0,0,0,0,66,6,0,f,0,2020-04-07 21:15:00
18,1584446400000,186,97,8,15,189,74,8,7,1,3,9,597,156,0,f,0,2020-04-07 21:15:00
19,1584532800000,231,119,16,17,214,94,11,12,1,3,9,727,130,0,f,0,2020-04-07 21:15:00
20,1584619200000,271,146,20,17,258,121,11,14,2,3,10,873,146,0,f,0,2020-04-07 21:15:00
21,1584705600000,348,195,26,17,318,139,11,15,2,4,12,1087,214,0,f,0,2020-04-07 21:15:00
22,1579953600000,0,0,0,0,1,0,0,0,0,0,0,1,1,0,f,0,2020-04-07 21:15:00
23,1580126400000,0,0,0,0,2,0,0,0,0,0,0,2,1,0,f,0,2020-04-07 21:15:00
24,1580212800000,1,0,0,0,2,0,0,0,0,0,0,3,1,0,f,0,2020-04-07 21:15:00
25,1580472000000,1,0,0,0,3,0,0,0,0,0,0,4,1,0,f,0,2020-04-07 21:15:00
26,1580817600000,2,0,0,0,3,0,0,0,0,0,0,5,1,0,f,0,2020-04-07 21:15:00
27,1580990400000,4,0,0,0,3,0,0,0,0,0,0,7,2,0,f,0,2020-04-07 21:15:00
28,1581681600000,5,0,0,0,3,0,0,0,0,0,0,8,1,0,f,0,2020-04-07 21:15:00
29,1582200000000,6,0,0,0,3,0,0,0,0,0,0,9,1,0,f,0,2020-04-07 21:15:00
30,1582459200000,6,0,0,0,4,0,0,0,0,0,0,10,1,0,f,0,2020-04-07 21:15:00
31,1582545600000,7,0,0,0,4,0,0,0,0,0,0,11,1,0,f,0,2020-04-07 21:15:00
32,1582718400000,7,0,0,0,5,0,0,0,0,0,0,12,1,0,f,0,2020-04-07 21:15:00
33,1582804800000,7,0,0,0,6,1,0,0,0,0,0,14,2,0,f,0,2020-04-07 21:15:00
34,1582891200000,7,0,0,0,8,1,0,0,0,0,0,16,2,0,f,0,2020-04-07 21:15:00
35,1582977600000,8,0,0,0,11,1,0,0,0,0,0,20,4,0,f,0,2020-04-07 21:15:00
36,1583323200000,13,0,0,0,20,1,0,0,0,0,0,34,1,0,f,0,2020-04-07 21:15:00
37,1584792000000,424,226,44,19,377,181,17,21,2,6,13,1331,244,1,f,0,2020-04-07 21:15:00
38,1584878400000,424,259,52,20,425,219,17,28,3,9,13,1470,139,1,f,0,2020-04-07 21:15:00
40,1584964800000,472,301,66,20,503,628,17,41,3,24,13,2091,621,1,f,2,2020-04-07 21:15:00
41,1585051200000,617,358,72,21,588,1013,18,51,3,35,13,2792,701,1,f,2,2020-04-07 21:15:00
42,1585137600000,659,419,86,35,688,1339,26,68,5,67,13,3409,617,1,f,3,2020-04-07 21:15:00
43,1585224000000,725,486,95,36,858,1629,33,73,9,82,13,4043,634,1,f,3,2020-04-07 21:15:00
44,1585310400000,792,542,104,39,993,2021,45,90,11,102,13,4757,714,1,f,4,2020-04-07 21:15:00
45,1585396800000,884,621,134,64,1144,2498,51,110,11,120,13,5655,898,1,f,4,2020-04-07 21:15:00
46,1585483200000,884,661,156,72,1355,2840,66,122,11,135,13,6320,665,1,f,4,2020-04-07 21:15:00
47,1585569600000,970,690,176,96,1706,3430,68,127,18,148,13,7448,1128,1,f,5,2020-04-07 21:15:00
48,1585656000000,1013,754,184,103,1966,4162,70,147,21,152,13,8591,1143,1,f,5,2020-04-07 21:15:00
49,1585742400000,1066,871,193,127,2392,4611,81,173,21,175,13,9731,1140,2,f,6,2020-04-07 21:15:00
50,1585828800000,1121,968,206,167,2793,5518,92,193,21,183,13,11283,1552,2,f,6,2020-04-07 21:15:00
51,1585945560000,1174,1075,220,182,3255,6101,95,207,22,195,13,12549,1266,4,f,6,2020-04-07 21:15:00
52,1586029080000,1203,1181,231,194,3630,6997,98,236,22,203,13,14018,1469,4,f,6,2020-04-07 21:15:00
53,1586116440000,1203,1250,249,203,4038,7944,101,262,22,217,13,15512,1494,4,f,6,2020-04-07 21:15:00
54,1586205840000,1266,1348,253,204,4347,8580,103,293,22,226,13,16667,1155,5,f,7,2020-04-07 21:15:00
55,1586265300000,1291,1373,260,217,4726,9340,105,310,22,228,13,17898,1231,5,f,7,2020-04-07 21:15:00
1,1584288000000,73,56,6,7,145,39,6,3,1,1,4,341,84,0,f,0,2020-04-07 14:15:00
2,1584201600000,73,39,6,4,103,24,2,0,1,1,4,257,59,0,f,0,2020-04-07 14:15:00
3,1584115200000,64,29,2,4,79,17,1,0,0,0,2,198,40,0,f,0,2020-04-07 14:15:00
4,1583942400000,46,19,0,0,42,9,1,0,0,0,1,118,22,0,f,0,2020-04-07 14:15:00
5,1583856000000,39,14,0,0,36,7,0,0,0,0,0,96,17,0,f,0,2020-04-07 14:15:00
6,1583769600000,32,7,0,0,35,5,0,0,0,0,0,79,13,0,f,0,2020-04-07 14:15:00
7,1583600400000,27,2,0,0,28,3,0,0,0,0,0,60,6,0,f,0,2020-04-07 14:15:00
8,1583514000000,21,2,0,0,28,3,0,0,0,0,0,54,7,0,f,0,2020-04-07 14:15:00
9,1583427600000,21,1,0,0,22,3,0,0,0,0,0,47,13,0,f,0,2020-04-07 14:15:00
10,1583254800000,12,0,0,0,20,1,0,0,0,0,0,33,6,0,f,0,2020-04-07 14:15:00
11,1583168400000,8,0,0,0,18,1,0,0,0,0,0,27,3,0,f,0,2020-04-07 14:15:00
12,1583082000000,8,0,0,0,15,1,0,0,0,0,0,24,4,0,f,0,2020-04-07 14:15:00
13,1584374400000,103,74,7,8,177,50,7,5,1,1,8,441,100,0,f,0,2020-04-07 14:15:00
15,1584032400000,53,23,1,3,59,17,1,0,0,0,1,158,40,0,f,0,2020-04-07 14:15:00
16,1583686800000,27,4,0,0,31,4,0,0,0,0,0,66,6,0,f,0,2020-04-07 14:15:00
18,1584446400000,186,97,8,15,189,74,8,7,1,3,9,597,156,0,f,0,2020-04-07 14:15:00
19,1584532800000,231,119,16,17,214,94,11,12,1,3,9,727,130,0,f,0,2020-04-07 14:15:00
20,1584619200000,271,146,20,17,258,121,11,14,2,3,10,873,146,0,f,0,2020-04-07 14:15:00
21,1584705600000,348,195,26,17,318,139,11,15,2,4,12,1087,214,0,f,0,2020-04-07 14:15:00
22,1579953600000,0,0,0,0,1,0,0,0,0,0,0,1,1,0,f,0,2020-04-07 14:15:00
23,1580126400000,0,0,0,0,2,0,0,0,0,0,0,2,1,0,f,0,2020-04-07 14:15:00
24,1580212800000,1,0,0,0,2,0,0,0,0,0,0,3,1,0,f,0,2020-04-07 14:15:00
25,1580472000000,1,0,0,0,3,0,0,0,0,0,0,4,1,0,f,0,2020-04-07 14:15:00
26,1580817600000,2,0,0,0,3,0,0,0,0,0,0,5,1,0,f,0,2020-04-07 14:15:00
27,1580990400000,4,0,0,0,3,0,0,0,0,0,0,7,2,0,f,0,2020-04-07 14:15:00
28,1581681600000,5,0,0,0,3,0,0,0,0,0,0,8,1,0,f,0,2020-04-07 14:15:00
29,1582200000000,6,0,0,0,3,0,0,0,0,0,0,9,1,0,f,0,2020-04-07 14:15:00
30,1582459200000,6,0,0,0,4,0,0,0,0,0,0,10,1,0,f,0,2020-04-07 14:15:00
31,1582545600000,7,0,0,0,4,0,0,0,0,0,0,11,1,0,f,0,2020-04-07 14:15:00
32,1582718400000,7,0,0,0,5,0,0,0,0,0,0,12,1,0,f,0,2020-04-07 14:15:00
33,1582804800000,7,0,0,0,6,1,0,0,0,0,0,14,2,0,f,0,2020-04-07 14:15:00
34,1582891200000,7,0,0,0,8,1,0,0,0,0,0,16,2,0,f,0,2020-04-07 14:15:00
35,1582977600000,8,0,0,0,11,1,0,0,0,0,0,20,4,0,f,0,2020-04-07 14:15:00
36,1583323200000,13,0,0,0,20,1,0,0,0,0,0,34,1,0,f,0,2020-04-07 14:15:00
37,1584792000000,424,226,44,19,377,181,17,21,2,6,13,1331,244,1,f,0,2020-04-07 14:15:00
38,1584878400000,424,259,52,20,425,219,17,28,3,9,13,1470,139,1,f,0,2020-04-07 14:15:00
40,1584964800000,472,301,66,20,503,628,17,41,3,24,13,2091,621,1,f,2,2020-04-07 14:15:00
41,1585051200000,617,358,72,21,588,1013,18,51,3,35,13,2792,701,1,f,2,2020-04-07 14:15:00
42,1585137600000,659,419,86,35,688,1339,26,68,5,67,13,3409,617,1,f,3,2020-04-07 14:15:00
43,1585224000000,725,486,95,36,858,1629,33,73,9,82,13,4043,634,1,f,3,2020-04-07 14:15:00
44,1585310400000,792,542,104,39,993,2021,45,90,11,102,13,4757,714,1,f,4,2020-04-07 14:15:00
45,1585396800000,884,621,134,64,1144,2498,51,110,11,120,13,5655,898,1,f,4,2020-04-07 14:15:00
46,1585483200000,884,661,156,72,1355,2840,66,122,11,135,13,6320,665,1,f,4,2020-04-07 14:15:00
47,1585569600000,970,690,176,96,1706,3430,68,127,18,148,13,7448,1128,1,f,5,2020-04-07 14:15:00
48,1585656000000,1013,754,184,103,1966,4162,70,147,21,152,13,8591,1143,1,f,5,2020-04-07 14:15:00
49,1585742400000,1066,871,193,127,2392,4611,81,173,21,175,13,9731,1140,2,f,6,2020-04-07 14:15:00
50,1585828800000,1121,968,206,167,2793,5518,92,193,21,183,13,11283,1552,2,f,6,2020-04-07 14:15:00
51,1585945560000,1174,1075,220,182,3255,6101,95,207,22,195,13,12549,1266,4,f,6,2020-04-07 14:15:00
52,1586029080000,1203,1181,231,194,3630,6997,98,236,22,203,13,14018,1469,4,f,6,2020-04-07 14:15:00
53,1586116440000,1203,1250,249,203,4038,7944,101,262,22,217,13,15512,1494,4,f,6,2020-04-07 14:15:00
54,1586205840000,1266,1348,253,204,4347,8580,103,293,22,226,13,16667,1155,5,f,7,2020-04-07 14:15:00
1,1584288000000,73,56,6,7,145,39,6,3,1,1,4,341,84,0,f,0,2020-04-07 07:15:00
2,1584201600000,73,39,6,4,103,24,2,0,1,1,4,257,59,0,f,0,2020-04-07 07:15:00
3,1584115200000,64,29,2,4,79,17,1,0,0,0,2,198,40,0,f,0,2020-04-07 07:15:00
4,1583942400000,46,19,0,0,42,9,1,0,0,0,1,118,22,0,f,0,2020-04-07 07:15:00
5,1583856000000,39,14,0,0,36,7,0,0,0,0,0,96,17,0,f,0,2020-04-07 07:15:00
6,1583769600000,32,7,0,0,35,5,0,0,0,0,0,79,13,0,f,0,2020-04-07 07:15:00
7,1583600400000,27,2,0,0,28,3,0,0,0,0,0,60,6,0,f,0,2020-04-07 07:15:00
8,1583514000000,21,2,0,0,28,3,0,0,0,0,0,54,7,0,f,0,2020-04-07 07:15:00
9,1583427600000,21,1,0,0,22,3,0,0,0,0,0,47,13,0,f,0,2020-04-07 07:15:00
10,1583254800000,12,0,0,0,20,1,0,0,0,0,0,33,6,0,f,0,2020-04-07 07:15:00
11,1583168400000,8,0,0,0,18,1,0,0,0,0,0,27,3,0,f,0,2020-04-07 07:15:00
12,1583082000000,8,0,0,0,15,1,0,0,0,0,0,24,4,0,f,0,2020-04-07 07:15:00
13,1584374400000,103,74,7,8,177,50,7,5,1,1,8,441,100,0,f,0,2020-04-07 07:15:00
15,1584032400000,53,23,1,3,59,17,1,0,0,0,1,158,40,0,f,0,2020-04-07 07:15:00
16,1583686800000,27,4,0,0,31,4,0,0,0,0,0,66,6,0,f,0,2020-04-07 07:15:00
18,1584446400000,186,97,8,15,189,74,8,7,1,3,9,597,156,0,f,0,2020-04-07 07:15:00
19,1584532800000,231,119,16,17,214,94,11,12,1,3,9,727,130,0,f,0,2020-04-07 07:15:00
20,1584619200000,271,146,20,17,258,121,11,14,2,3,10,873,146,0,f,0,2020-04-07 07:15:00
21,1584705600000,348,195,26,17,318,139,11,15,2,4,12,1087,214,0,f,0,2020-04-07 07:15:00
22,1579953600000,0,0,0,0,1,0,0,0,0,0,0,1,1,0,f,0,2020-04-07 07:15:00
23,1580126400000,0,0,0,0,2,0,0,0,0,0,0,2,1,0,f,0,2020-04-07 07:15:00
24,1580212800000,1,0,0,0,2,0,0,0,0,0,0,3,1,0,f,0,2020-04-07 07:15:00
25,1580472000000,1,0,0,0,3,0,0,0,0,0,0,4,1,0,f,0,2020-04-07 07:15:00
26,1580817600000,2,0,0,0,3,0,0,0,0,0,0,5,1,0,f,0,2020-04-07 07:15:00
27,1580990400000,4,0,0,0,3,0,0,0,0,0,0,7,2,0,f,0,2020-04-07 07:15:00
28,1581681600000,5,0,0,0,3,0,0,0,0,0,0,8,1,0,f,0,2020-04-07 07:15:00
29,1582200000000,6,0,0,0,3,0,0,0,0,0,0,9,1,0,f,0,2020-04-07 07:15:00
30,1582459200000,6,0,0,0,4,0,0,0,0,0,0,10,1,0,f,0,2020-04-07 07:15:00
31,1582545600000,7,0,0,0,4,0,0,0,0,0,0,11,1,0,f,0,2020-04-07 07:15:00
32,1582718400000,7,0,0,0,5,0,0,0,0,0,0,12,1,0,f,0,2020-04-07 07:15:00
33,1582804800000,7,0,0,0,6,1,0,0,0,0,0,14,2,0,f,0,2020-04-07 07:15:00
34,1582891200000,7,0,0,0,8,1,0,0,0,0,0,16,2,0,f,0,2020-04-07 07:15:00
35,1582977600000,8,0,0,0,11,1,0,0,0,0,0,20,4,0,f,0,2020-04-07 07:15:00
36,1583323200000,13,0,0,0,20,1,0,0,0,0,0,34,1,0,f,0,2020-04-07 07:15:00
37,1584792000000,424,226,44,19,377,181,17,21,2,6,13,1331,244,1,f,0,2020-04-07 07:15:00
38,1584878400000,424,259,52,20,425,219,17,28,3,9,13,1470,139,1,f,0,2020-04-07 07:15:00
40,1584964800000,472,301,66,20,503,628,17,41,3,24,13,2091,621,1,f,2,2020-04-07 07:15:00
41,1585051200000,617,358,72,21,588,1013,18,51,3,35,13,2792,701,1,f,2,2020-04-07 07:15:00
42,1585137600000,659,419,86,35,688,1339,26,68,5,67,13,3409,617,1,f,3,2020-04-07 07:15:00
43,1585224000000,725,486,95,36,858,1629,33,73,9,82,13,4043,634,1,f,3,2020-04-07 07:15:00
44,1585310400000,792,542,104,39,993,2021,45,90,11,102,13,4757,714,1,f,4,2020-04-07 07:15:00
45,1585396800000,884,621,134,64,1144,2498,51,110,11,120,13,5655,898,1,f,4,2020-04-07 07:15:00
46,1585483200000,884,661,156,72,1355,2840,66,122,11,135,13,6320,665,1,f,4,2020-04-07 07:15:00
47,1585569600000,970,690,176,96,1706,3430,68,127,18,148,13,7448,1128,1,f,5,2020-04-07 07:15:00
48,1585656000000,1013,754,184,103,1966,4162,70,147,21,152,13,8591,1143,1,f,5,2020-04-07 07:15:00
49,1585742400000,1066,871,193,127,2392,4611,81,173,21,175,13,9731,1140,2,f,6,2020-04-07 07:15:00
50,1585828800000,1121,968,206,167,2793,5518,92,193,21,183,13,11283,1552,2,f,6,2020-04-07 07:15:00
51,1585945560000,1174,1075,220,182,3255,6101,95,207,22,195,13,12549,1266,4,f,6,2020-04-07 07:15:00
52,1586029080000,1203,1181,231,194,3630,6997,98,236,22,203,13,14018,1469,4,f,6,2020-04-07 07:15:00
53,1586116440000,1203,1250,249,203,4038,7944,101,262,22,217,13,15512,1494,4,f,6,2020-04-07 07:15:00
54,1586205840000,1266,1348,253,204,4347,8580,103,293,22,226,13,16667,1155,5,f,7,2020-04-07 07:15:00
1,1584288000000,73,56,6,7,145,39,6,3,1,1,4,341,84,0,f,0,2020-04-06 21:15:00
2,1584201600000,73,39,6,4,103,24,2,0,1,1,4,257,59,0,f,0,2020-04-06 21:15:00
3,1584115200000,64,29,2,4,79,17,1,0,0,0,2,198,40,0,f,0,2020-04-06 21:15:00
4,1583942400000,46,19,0,0,42,9,1,0,0,0,1,118,22,0,f,0,2020-04-06 21:15:00
5,1583856000000,39,14,0,0,36,7,0,0,0,0,0,96,17,0,f,0,2020-04-06 21:15:00
6,1583769600000,32,7,0,0,35,5,0,0,0,0,0,79,13,0,f,0,2020-04-06 21:15:00
7,1583600400000,27,2,0,0,28,3,0,0,0,0,0,60,6,0,f,0,2020-04-06 21:15:00
8,1583514000000,21,2,0,0,28,3,0,0,0,0,0,54,7,0,f,0,2020-04-06 21:15:00
9,1583427600000,21,1,0,0,22,3,0,0,0,0,0,47,13,0,f,0,2020-04-06 21:15:00
10,1583254800000,12,0,0,0,20,1,0,0,0,0,0,33,6,0,f,0,2020-04-06 21:15:00
11,1583168400000,8,0,0,0,18,1,0,0,0,0,0,27,3,0,f,0,2020-04-06 21:15:00
12,1583082000000,8,0,0,0,15,1,0,0,0,0,0,24,4,0,f,0,2020-04-06 21:15:00
13,1584374400000,103,74,7,8,177,50,7,5,1,1,8,441,100,0,f,0,2020-04-06 21:15:00
15,1584032400000,53,23,1,3,59,17,1,0,0,0,1,158,40,0,f,0,2020-04-06 21:15:00
16,1583686800000,27,4,0,0,31,4,0,0,0,0,0,66,6,0,f,0,2020-04-06 21:15:00
18,1584446400000,186,97,8,15,189,74,8,7,1,3,9,597,156,0,f,0,2020-04-06 21:15:00
19,1584532800000,231,119,16,17,214,94,11,12,1,3,9,727,130,0,f,0,2020-04-06 21:15:00
20,1584619200000,271,146,20,17,258,121,11,14,2,3,10,873,146,0,f,0,2020-04-06 21:15:00
21,1584705600000,348,195,26,17,318,139,11,15,2,4,12,1087,214,0,f,0,2020-04-06 21:15:00
22,1579953600000,0,0,0,0,1,0,0,0,0,0,0,1,1,0,f,0,2020-04-06 21:15:00
23,1580126400000,0,0,0,0,2,0,0,0,0,0,0,2,1,0,f,0,2020-04-06 21:15:00
24,1580212800000,1,0,0,0,2,0,0,0,0,0,0,3,1,0,f,0,2020-04-06 21:15:00
25,1580472000000,1,0,0,0,3,0,0,0,0,0,0,4,1,0,f,0,2020-04-06 21:15:00
26,1580817600000,2,0,0,0,3,0,0,0,0,0,0,5,1,0,f,0,2020-04-06 21:15:00
27,1580990400000,4,0,0,0,3,0,0,0,0,0,0,7,2,0,f,0,2020-04-06 21:15:00
28,1581681600000,5,0,0,0,3,0,0,0,0,0,0,8,1,0,f,0,2020-04-06 21:15:00
29,1582200000000,6,0,0,0,3,0,0,0,0,0,0,9,1,0,f,0,2020-04-06 21:15:00
30,1582459200000,6,0,0,0,4,0,0,0,0,0,0,10,1,0,f,0,2020-04-06 21:15:00
31,1582545600000,7,0,0,0,4,0,0,0,0,0,0,11,1,0,f,0,2020-04-06 21:15:00
32,1582718400000,7,0,0,0,5,0,0,0,0,0,0,12,1,0,f,0,2020-04-06 21:15:00
33,1582804800000,7,0,0,0,6,1,0,0,0,0,0,14,2,0,f,0,2020-04-06 21:15:00
34,1582891200000,7,0,0,0,8,1,0,0,0,0,0,16,2,0,f,0,2020-04-06 21:15:00
35,1582977600000,8,0,0,0,11,1,0,0,0,0,0,20,4,0,f,0,2020-04-06 21:15:00
36,1583323200000,13,0,0,0,20,1,0,0,0,0,0,34,1,0,f,0,2020-04-06 21:15:00
37,1584792000000,424,226,44,19,377,181,17,21,2,6,13,1331,244,1,f,0,2020-04-06 21:15:00
38,1584878400000,424,259,52,20,425,219,17,28,3,9,13,1470,139,1,f,0,2020-04-06 21:15:00
40,1584964800000,472,301,66,20,503,628,17,41,3,24,13,2091,621,1,f,2,2020-04-06 21:15:00
41,1585051200000,617,358,72,21,588,1013,18,51,3,35,13,2792,701,1,f,2,2020-04-06 21:15:00
42,1585137600000,659,419,86,35,688,1339,26,68,5,67,13,3409,617,1,f,3,2020-04-06 21:15:00
43,1585224000000,725,486,95,36,858,1629,33,73,9,82,13,4043,634,1,f,3,2020-04-06 21:15:00
44,1585310400000,792,542,104,39,993,2021,45,90,11,102,13,4757,714,1,f,4,2020-04-06 21:15:00
45,1585396800000,884,621,134,64,1144,2498,51,110,11,120,13,5655,898,1,f,4,2020-04-06 21:15:00
46,1585483200000,884,661,156,72,1355,2840,66,122,11,135,13,6320,665,1,f,4,2020-04-06 21:15:00
47,1585569600000,970,690,176,96,1706,3430,68,127,18,148,13,7448,1128,1,f,5,2020-04-06 21:15:00
48,1585656000000,1013,754,184,103,1966,4162,70,147,21,152,13,8591,1143,1,f,5,2020-04-06 21:15:00
49,1585742400000,1066,871,193,127,2392,4611,81,173,21,175,13,9731,1140,2,f,6,2020-04-06 21:15:00
50,1585828800000,1121,968,206,167,2793,5518,92,193,21,183,13,11283,1552,2,f,6,2020-04-06 21:15:00
51,1585945560000,1174,1075,220,182,3255,6101,95,207,22,195,13,12549,1266,4,f,6,2020-04-06 21:15:00
52,1586029080000,1203,1181,231,194,3630,6997,98,236,22,203,13,14018,1469,4,f,6,2020-04-06 21:15:00
53,1586116440000,1203,1250,249,203,4038,7944,101,262,22,217,13,15512,1494,4,f,6,2020-04-06 21:15:00
54,1586205840000,1266,1348,253,204,4347,8580,103,293,22,226,13,16667,1155,5,f,7,2020-04-06 21:15:00
1,1584288000000,73,56,6,7,145,39,6,3,1,1,4,341,84,0,f,0,2020-04-06 14:15:00
2,1584201600000,73,39,6,4,103,24,2,0,1,1,4,257,59,0,f,0,2020-04-06 14:15:00
3,1584115200000,64,29,2,4,79,17,1,0,0,0,2,198,40,0,f,0,2020-04-06 14:15:00
4,1583942400000,46,19,0,0,42,9,1,0,0,0,1,118,22,0,f,0,2020-04-06 14:15:00
5,1583856000000,39,14,0,0,36,7,0,0,0,0,0,96,17,0,f,0,2020-04-06 14:15:00
6,1583769600000,32,7,0,0,35,5,0,0,0,0,0,79,13,0,f,0,2020-04-06 14:15:00
7,1583600400000,27,2,0,0,28,3,0,0,0,0,0,60,6,0,f,0,2020-04-06 14:15:00
8,1583514000000,21,2,0,0,28,3,0,0,0,0,0,54,7,0,f,0,2020-04-06 14:15:00
9,1583427600000,21,1,0,0,22,3,0,0,0,0,0,47,13,0,f,0,2020-04-06 14:15:00
10,1583254800000,12,0,0,0,20,1,0,0,0,0,0,33,6,0,f,0,2020-04-06 14:15:00
11,1583168400000,8,0,0,0,18,1,0,0,0,0,0,27,3,0,f,0,2020-04-06 14:15:00
12,1583082000000,8,0,0,0,15,1,0,0,0,0,0,24,4,0,f,0,2020-04-06 14:15:00
13,1584374400000,103,74,7,8,177,50,7,5,1,1,8,441,100,0,f,0,2020-04-06 14:15:00
15,1584032400000,53,23,1,3,59,17,1,0,0,0,1,158,40,0,f,0,2020-04-06 14:15:00
16,1583686800000,27,4,0,0,31,4,0,0,0,0,0,66,6,0,f,0,2020-04-06 14:15:00
18,1584446400000,186,97,8,15,189,74,8,7,1,3,9,597,156,0,f,0,2020-04-06 14:15:00
19,1584532800000,231,119,16,17,214,94,11,12,1,3,9,727,130,0,f,0,2020-04-06 14:15:00
20,1584619200000,271,146,20,17,258,121,11,14,2,3,10,873,146,0,f,0,2020-04-06 14:15:00
21,1584705600000,348,195,26,17,318,139,11,15,2,4,12,1087,214,0,f,0,2020-04-06 14:15:00
22,1579953600000,0,0,0,0,1,0,0,0,0,0,0,1,1,0,f,0,2020-04-06 14:15:00
23,1580126400000,0,0,0,0,2,0,0,0,0,0,0,2,1,0,f,0,2020-04-06 14:15:00
24,1580212800000,1,0,0,0,2,0,0,0,0,0,0,3,1,0,f,0,2020-04-06 14:15:00
25,1580472000000,1,0,0,0,3,0,0,0,0,0,0,4,1,0,f,0,2020-04-06 14:15:00
26,1580817600000,2,0,0,0,3,0,0,0,0,0,0,5,1,0,f,0,2020-04-06 14:15:00
27,1580990400000,4,0,0,0,3,0,0,0,0,0,0,7,2,0,f,0,2020-04-06 14:15:00
28,1581681600000,5,0,0,0,3,0,0,0,0,0,0,8,1,0,f,0,2020-04-06 14:15:00
29,1582200000000,6,0,0,0,3,0,0,0,0,0,0,9,1,0,f,0,2020-04-06 14:15:00
30,1582459200000,6,0,0,0,4,0,0,0,0,0,0,10,1,0,f,0,2020-04-06 14:15:00
31,1582545600000,7,0,0,0,4,0,0,0,0,0,0,11,1,0,f,0,2020-04-06 14:15:00
32,1582718400000,7,0,0,0,5,0,0,0,0,0,0,12,1,0,f,0,2020-04-06 14:15:00
33,1582804800000,7,0,0,0,6,1,0,0,0,0,0,14,2,0,f,0,2020-04-06 14:15:00
34,1582891200000,7,0,0,0,8,1,0,0,0,0,0,16,2,0,f,0,2020-04-06 14:15:00
35,1582977600000,8,0,0,0,11,1,0,0,0,0,0,20,4,0,f,0,2020-04-06 14:15:00
36,1583323200000,13,0,0,0,20,1,0,0,0,0,0,34,1,0,f,0,2020-04-06 14:15:00
37,1584792000000,424,226,44,19,377,181,17,21,2,6,13,1331,244,1,f,0,2020-04-06 14:15:00
38,1584878400000,424,259,52,20,425,219,17,28,3,9,13,1470,139,1,f,0,2020-04-06 14:15:00
40,1584964800000,472,301,66,20,503,628,17,41,3,24,13,2091,621,1,f,2,2020-04-06 14:15:00
41,1585051200000,617,358,72,21,588,1013,18,51,3,35,13,2792,701,1,f,2,2020-04-06 14:15:00
